Unnamed: 0,Capacity dV CCCT,Charge time dV CCCT,Coefficient of skewness CCCV,Discharge_Q,Energy dV CCCT,Entropy dV CCCT,Entropy dV CCCT Shannon,Frechet Distance CC curve,Group,Hausdorff Distance CC curve,Kurtosis coefficient CCCV,Lagged Cumulated Discharge Capacity,Lagged Cumulated Discharge Energy,Lagged Pseudo Resistace,Lagged cycle time,Mean DV CCCV,Recovery Voltage,SOH_discharge_capacity,Slope CCCV-CCCT
20,486.885979323581,0.0048958329716697,0.0231579565144952,644.827599194441,486.885979323581,0.1265791579922259,8.66533591718513,0.8469019500187241,8004.0,6.5259635027000495,0.1420201755579043,13812.13313086623,43446.49931116607,0.0240532500000001,1.536452280008234,0.4643712136439691,2.6998622,0.8784212215103739,18.37919662531677
21,484.416641109046,0.0048726800596341,0.0229256872468355,642.73457002497,484.416641109046,0.1267572450376209,8.654636028527971,0.8468940597393453,8004.0,6.506772587674612,0.1418346662916412,14456.960730060671,45485.031753963616,0.0271802500000006,1.607972390949726,0.4635309711073754,2.6999424,0.8755699768645178,18.474489387652863
22,481.779567957048,0.0049189809942618,0.0231345332227118,639.779528362064,481.779567957048,0.1294576871915866,8.672425341971591,0.8469097812108699,8004.0,6.5367290687587865,0.1420223374887401,15099.69530008564,47516.37157454588,0.025075000000001,1.6792140138568357,0.4628089473848915,2.6999524,0.8715444492500254,18.276624010567076
23,479.515015305047,0.0049305499996989,0.023067856601994,637.9124570016851,479.515015305047,0.1269054606960542,8.672425341971591,0.846913659357335,8004.0,6.579744255992616,0.1447178042270609,15739.474828447705,49540.09734266438,0.0275570000000002,1.750144375953823,0.4620422687828403,2.7000327,0.8690010173201888,18.25810113207432
24,475.441196188873,0.0049999998882412,0.0228997193017937,632.844296017388,475.441196188873,0.1288306949197538,8.682994583681674,0.8469365806479783,8004.0,6.584703602934889,0.1414676641348033,16377.38728544939,51557.08614977269,0.0252502500000018,1.820815673912876,0.463901361471134,2.699872,0.8620968771000755,18.069173839451803
25,473.34762832211,0.0049536979058757,0.0228806727777452,631.356758467858,473.34762832211,0.1274978710926398,8.658211482751758,0.846921364804253,8004.0,6.579191964348143,0.1436478793517326,17010.231581466778,53560.55210879276,0.0296622499999998,1.8909590656403448,0.4619266944867505,2.699872,0.8600704679436852,18.205407355031635
26,471.298951204035,0.0049536959268152,0.0222621203469687,629.2342766774432,471.298951204035,0.1300550570065368,8.647458426454838,0.8469213806572217,8004.0,6.5490955273638,0.1409699282503475,17641.588339934635,55558.18899328687,0.0263539999999995,1.9608843425521627,0.4644293429504875,2.7000325000000003,0.8571791012445877,18.197338941529733
27,466.9580255053421,0.0050578699447214,0.0223629934239971,624.407183580526,466.9580255053421,0.1292903042646506,8.68999797141945,0.8469551712198654,8004.0,6.62138862219387,0.1413560692917249,18270.82261661208,57549.14469323432,0.0264542500000009,2.0305599125567824,0.4643894280311811,2.6999521,0.8506033575576932,17.81540514296618
28,466.207168736543,0.0050115680787712,0.0220870764374591,624.024157634993,466.207168736543,0.1273978042834839,8.710806433699338,0.8469403179822262,8004.0,6.580590502733412,0.140390416055856,18895.229800192606,59527.85008204816,0.0314669999999983,2.0997320405440405,0.4647067034126389,2.699832,0.8500815775976457,18.0594935352878
29,463.1039974891221,0.0049999930197373,0.0220876809129915,621.04063724335,463.1039974891221,0.1288352922077327,8.696967526234324,0.8469365783762319,8004.0,6.5884837494016,0.1413977145228679,19519.2539578276,61504.31398919143,0.0264542500000009,2.1688026734627783,0.4652487670103298,2.6999121,0.8460172546218577,17.997225525796356
30,459.598758525928,0.0050925930263474,0.0219347031627685,617.429800907654,459.598758525928,0.1270664325013152,8.73809225962049,0.8469661494363842,8004.0,6.647755353064933,0.1414073700475601,20140.294595070947,63471.29878834821,0.02775725,2.2375204855343327,0.4645784507293443,2.7000325000000003,0.8410983658077955,17.717837079593686
31,458.541548876916,0.0050231419736519,0.0213259792768539,616.610099421912,458.541548876916,0.1268441455187268,8.703903573444629,0.8469440563914781,8004.0,6.574003819919593,0.1389708721372823,20757.724395978603,65428.99458778888,0.0324694999999986,2.3058520234189928,0.4667139383492194,2.6999924,0.8399817213259543,17.970189434813726
32,453.605805448051,0.0051041670376434,0.0218627032982544,610.009842346035,453.605805448051,0.1279504853489159,8.700439718141068,0.8469697542073589,8004.0,6.660470466655,0.1418209137061654,21374.334495400515,67382.49828937025,0.0288597500000009,2.3740526963956654,0.4639046966681648,2.700037,0.8309904717421628,17.685571101693284
33,451.7319969202901,0.005046289996244,0.0208837137013849,609.084531817742,451.7319969202901,0.127801323682604,8.68999797141945,0.8469514657234944,8004.0,6.584890994323549,0.1386013472372384,21984.344337746552,69319.65887213839,0.0335615000000011,2.4415767203317955,0.4663860187621401,2.700037,0.8297299605519548,17.86410187890548
34,445.993037636369,0.0051273079589009,0.0208768077592446,606.842239472212,445.993037636369,0.1256252551128996,8.72792045456325,0.8469769609979182,8004.0,6.639906198325077,0.1388225591145542,22593.428869564294,71252.76670294553,0.028246999999999,2.508941114414484,0.467216391869327,2.6999969,0.8266753810277463,17.590304365125142
35,445.39342338386496,0.0051504631992429,0.0210911145931185,602.142940055766,445.39342338386496,0.128050192240734,8.731319031025128,0.8469840597278062,8004.0,6.660936872052384,0.1392680471297653,23200.271109036505,73179.56822438791,0.0287490000000012,2.5758972214534883,0.4656903497473097,2.7000773,0.8202737252382075,17.573566083681946
36,444.567262949482,0.0050694379024207,0.0206935171259767,602.2590640433419,444.567262949482,0.130100179765905,8.717676423066376,0.8469588559746504,8004.0,6.608455405026448,0.1393251456147557,23802.41404909227,75095.18934437723,0.0343625000000002,2.6425060533219957,0.4655898208395861,2.6999969,0.8204319160091059,17.766953433948817
37,442.940461469113,0.0050810109823942,0.0206540815179757,600.808131903398,442.940461469113,0.1280543556713259,8.724513853119921,0.8469625095947758,8004.0,6.627935555356768,0.1400556248584806,24404.67311313561,77008.86084126469,0.028949250000001,2.7090759782586247,0.4658706362887772,2.700037,0.8184553728458008,17.750278122407316
38,438.213851176398,0.0051504629664123,0.0207771477791344,596.551704446164,438.213851176398,0.1284766230289258,8.731319031025128,0.8469840597278062,8004.0,6.66872399110738,0.139748541196398,25005.48124503901,78917.0581804842,0.0296502500000017,2.7754642183426768,0.4667963023101249,2.7001975,0.8126570226962031,17.46479119699261
39,437.20398742569,0.0050694450037553,0.01995999431331,595.656476576443,437.20398742569,0.1283843923588503,8.696967526234324,0.8469588259532499,8004.0,6.594057340191734,0.1378471818302636,25602.032949485165,80814.05308894574,0.0346642500000005,2.8413746852893382,0.4673517293332653,2.69997,0.8114374918327092,17.727467200856406
40,434.70521350270894,0.0050694391829892,0.0199081285354798,593.665268746114,434.70521350270894,0.1282895233988044,8.696967526234324,0.8469588240746014,8004.0,6.593405204925707,0.1376992186018049,26197.68942606161,82706.37107443866,0.0330275000000002,2.9071653421269734,0.4681782077329572,2.6998897,0.8087249540679115,17.790585567002292
41,432.650304236326,0.0050578629598021,0.020079251240205,591.913249215495,432.650304236326,0.129597048133433,8.69348695749935,0.8469551689626138,8004.0,6.609653519319411,0.1397757325625494,26791.35469480773,84590.84945056446,0.0323252500000004,2.9726930072065443,0.466700490264547,2.7000501,0.8063382523539665,17.783868408658844
42,428.942792519609,0.0051388889551162,0.0198736178521033,588.2730658310579,428.942792519609,0.1277949312088024,8.717676423066376,0.846980535326891,8004.0,6.635954287334738,0.1373678049938659,27383.267944023224,86469.09139720621,0.0322252499999997,3.038009015377612,0.4690729696178822,2.7003310000000003,0.8013793853031864,17.535258594997938
43,428.312959177724,0.0050347158685326,0.0193340885409326,587.816229015537,428.312959177724,0.128174556389387,8.710806433699338,0.8469477776686462,8004.0,6.551599985807402,0.1360420605157539,27971.54100985428,88338.65854818387,0.03784,3.1029152921400964,0.4697358045606608,2.7001705,0.8007570559332554,17.849469623633013
44,424.629998042859,0.0050578670343384,0.0192985448354861,584.5267630762729,424.629998042859,0.1284560853094818,8.68999797141945,0.8469551540868825,8004.0,6.58998350626442,0.137919870795378,28559.35723886982,90203.7485950532,0.0337282500000002,3.1677471181610604,0.4682059675558546,2.7001913,0.7962759563461799,17.831196202985442
45,422.56017007634,0.0050925929099321,0.0194685221323286,582.3379080207891,422.56017007634,0.1291077658760291,8.707359132080821,0.8469661333385626,8004.0,6.627227730500598,0.1388925170213238,29143.884001946088,92057.61227740676,0.0337772499999999,3.2321807880653064,0.4685661937159685,2.6999322999999995,0.793294172170147,17.670659940165375
46,420.677445730923,0.005046289996244,0.0191852479136661,581.2337716130439,420.677445730923,0.1289613976369134,8.682994583681674,0.8469513360616583,8004.0,6.594934086251127,0.1387765441817066,29726.22190996688,93903.17587974132,0.0390354999999997,3.296356335049495,0.4685655423752136,2.7001328,0.7917900540877056,17.84033362175992
0,578.290451636383,0.0049537040758877,0.0096931580093179,739.110921062178,578.290451636383,0.125544282564064,8.66533591718513,0.8469211482088577,8001.0,6.418936137401615,0.1263825936511499,0.0,0.0,0.0,0.0,0.4826144056946782,2.6998193,1.0,18.22034950160049
1,569.006363763584,0.0049074020935222,0.0107148125699883,730.1929494056869,569.006363763584,0.1281157041099528,8.66533591718513,0.8469056461993312,8001.0,6.413264859354576,0.1282520997774928,739.110921062178,2315.6975658147426,0.0219122500000001,0.0823495080694556,0.4803025788112373,2.6998594,0.9879341903869108,18.35105522222898
2,564.407906012956,0.0048842520918697,0.0119507554099118,725.746737596205,564.407906012956,0.1276404820271843,8.68999797141945,0.8468977940747758,8001.0,6.429368555956581,0.1306396222720422,1469.303870467865,4602.520601286918,0.0183037499999994,0.1636670960579067,0.4786506182861156,2.7000198,0.9819185685326266,18.43782851847528
3,561.234474811869,0.0048611109377816,0.0126189671417402,722.843197323931,561.234474811869,0.1294047087242182,8.640244936222325,0.8468898873989639,8001.0,6.4380351890574765,0.1325376931977618,2195.05060806407,6876.365214301923,0.0176017500000003,0.2444775099866092,0.4774853457250587,2.6999636,0.9779901456267638,18.484285109628136
4,557.071180591865,0.0048495308728888,0.0136185748480979,718.366895843014,557.071180591865,0.1284294122604526,8.64385618977475,0.8468858940895421,8001.0,6.433684661139039,0.133055070950029,2917.893805388001,9141.80031843604,0.0187450000000022,0.3249566869344562,0.4762379926140567,2.7001641,0.9719338131422104,18.6273079863159
5,553.5339326797721,0.0048148080240935,0.0141859596534996,714.978700695509,553.5339326797721,0.1270972411732708,8.62570884306451,0.846873805343167,8001.0,6.4092475196515695,0.1330542276129647,3636.260701231015,11394.51466129538,0.0180439999999992,0.4049142989097163,0.476186340331052,2.6998432,0.9673496633874812,18.69481100716838
6,550.424144206099,0.0047916600015014,0.014320527308418,711.620405394135,550.424144206099,0.1296409874403515,8.607330313749646,0.8468656493963941,8001.0,6.3798300183544265,0.1319894947915737,4351.239401926524,13637.314994834223,0.0175419999999992,0.4844966238597408,0.4764521360875665,2.6999636,0.9628059674337698,18.809930925555594
7,546.539192825697,0.0047800920438021,0.0153051142319202,709.5321170324,546.539192825697,0.1311356766609072,8.62570884306451,0.8468615440561081,8001.0,6.393878808940466,0.134088380398855,5062.85980732066,15870.18330895759,0.0176422499999984,0.5637078010477126,0.4742748135277792,2.7002044,0.9599805615275306,18.80512935665209
8,543.025480383199,0.0047569379676133,0.0156565328744548,705.8480111354511,543.025480383199,0.1265580244356977,8.622051819456425,0.8468532674928005,8001.0,6.372300667930193,0.1336894515995784,5772.391924353058,18097.3336467254,0.0190452500000004,0.6425995291210711,0.4748098168569918,2.7002444,0.9549960513654367,18.896436204807628
9,539.724552733534,0.0047569370362907,0.0164566255275045,702.5449768529221,539.724552733534,0.1268117543659632,8.622051819456425,0.8468532844287135,8001.0,6.394841385454142,0.1359780360517616,6478.239935488509,20313.897029751453,0.018243,0.7210562702966854,0.4717890780946101,2.700084,0.9505271222934888,18.938528034466582
10,536.838612057624,0.0047569380840286,0.0168861141783637,699.415647752736,536.838612057624,0.1284810892415968,8.636624620543671,0.8468532671582655,8001.0,6.385650157775802,0.1350194447841369,7180.784912341432,22520.83598406563,0.0181430000000015,0.7991389703238383,0.4734910793654632,2.6999238,0.9462932123200184,18.938486555014173
11,533.748443022376,0.0047454070299863,0.0176059570894236,696.283591215166,533.748443022376,0.1292256529910575,8.614709844115247,0.8468491323930036,8001.0,6.405947460377281,0.1378684799971294,7880.200560094167,24718.57252004884,0.0185447500000002,0.8768688294803724,0.4705781584151249,2.6998034,0.9420556121867814,18.95065408581979
12,531.07389369696,0.004745406913571,0.0180004064113052,693.267285432255,531.07389369696,0.128835421663404,8.611024797307406,0.8468491323930036,8001.0,6.390631072234139,0.1366389702994327,8576.484151309334,26907.28273963917,0.0187450000000022,0.9542422036174684,0.4710493657274632,2.6999238,0.9379746201503272,19.00970414392113
13,527.9844634306639,0.0047454067971557,0.0188170763729497,690.368794359355,527.9844634306639,0.1292379365352583,8.5999128421871,0.8468491323930036,8001.0,6.409312280809449,0.1386010668453801,9269.75143674159,29087.079490493958,0.0188450000000006,1.031270656734705,0.4692257399836453,2.7000439,0.9340530286945624,18.9759222132097
14,525.312263764208,0.0047454279847443,0.019567020200149,687.619240684899,525.312263764208,0.1276372191160764,8.622051819456425,0.846849140376623,8001.0,6.410390576852842,0.1389545439795169,9960.120231100944,31258.3600959506,0.0185447500000002,1.1079570214496923,0.4689193361353933,2.6999638,0.9303329460978872,18.958995647050983
15,520.233585242177,0.0047800929751247,0.0211962040163523,681.826315458059,520.233585242177,0.1286224093839371,8.62570884306451,0.8468615614915534,8001.0,6.453914406050393,0.1410531148880018,10647.739471785842,33421.47601735809,0.0195472500000004,1.1843266444047913,0.4666806908670481,2.700078,0.9224952521039802,18.85538006941968
16,514.248124135532,0.0048148150090128,0.0222196715542953,675.887127031664,514.248124135532,0.1321383480603416,8.62935662007968,0.8468737908108059,8001.0,6.484002498915263,0.1421147465823235,11329.5657872439,35568.13553839913,0.0195615000000004,1.2600402883253992,0.4656233714099769,2.6999977000000004,0.9144596673802968,18.71137975859429
17,511.40992262367104,0.0048495369264855,0.0229059746627534,672.743285643124,511.40992262367104,0.1268852354610907,8.632995197142984,0.8468858961820505,8001.0,6.504196533709461,0.1422694172307969,12005.452914275564,37697.00320039046,0.0212662500000004,1.3350523213157428,0.4646782386130819,2.7002168,0.9102061226159708,18.65203221837893
18,508.326029046163,0.0048611110541969,0.0235794838468369,669.731798317851,508.326029046163,0.1295882340308427,8.661778097771945,0.8468898873589141,8001.0,6.533249882012409,0.1441800952295963,12678.19619991869,39816.79954975468,0.0218217500000017,1.4097092401934788,0.4634699705410884,2.7001567000000004,0.9061316498413768,18.5172037476132
19,505.624828912832,0.0048495309893041,0.0231884212340085,667.418482944204,505.624828912832,0.129394210377375,8.654636028527971,0.8468858940895421,8001.0,6.519775273467156,0.1436227119526466,13347.92799823654,41927.48670903804,0.0214699999999989,1.484020840958692,0.4637641708295695,2.7000365,0.9030017875869772,18.52823586178021
20,502.989062866038,0.0049074069829657,0.0237789633855366,663.9526202195469,502.989062866038,0.1278046099113046,8.66533591718513,0.8469056646312151,8001.0,6.553797614783336,0.143651142872961,14015.346481180744,44030.40550983816,0.0200669999999991,1.5580318639986217,0.462869459261469,2.700186,0.8983125553947695,18.408080446467928
21,500.279864941206,0.0049189750570803,0.0233720742219897,661.439608635498,500.279864941206,0.1278937721398122,8.654636028527971,0.846909543992874,8001.0,6.5631542406312535,0.143563554032976,14679.299101400293,46124.03783324539,0.0227002500000006,1.6316749368561432,0.4636520975162289,2.700146,0.8949125087814175,18.405576892449943
22,497.444772061954,0.0049421300645917,0.0241505377150045,658.2324497447098,497.444772061954,0.1312469149984733,8.65105169117888,0.8469172879413552,8001.0,6.59508366025759,0.1454462989453336,15340.738710035786,48209.07562823941,0.0212972500000008,1.7049929028144106,0.4612678153732971,2.6999531,0.8905732968994188,18.222384425299307
23,495.149153157766,0.0049189758719876,0.0234468440121147,656.3019662937011,495.149153157766,0.1297579977891416,8.658211482751758,0.8469095609693507,8001.0,6.563896818035254,0.1437730337401968,15998.971159780496,50285.641900516406,0.0231819999999993,1.7779796239919958,0.4640434309028053,2.7001135,0.8879613973915147,18.267312978369123
24,492.305293768426,0.0049884261097759,0.0240983177026996,652.781045274255,492.305293768426,0.1281736352968031,8.668884984266237,0.8469324412442272,8001.0,6.608817822581027,0.1442854244233569,16655.273126074197,52355.11917847767,0.0219790000000008,1.850701950956136,0.4620027213621894,2.7001178,0.8831976725985078,18.053619983186323
25,490.012846052372,0.0049536968581378,0.0232957035174684,651.274269703515,490.012846052372,0.12921533747287,8.686500527183187,0.8469211624032472,8001.0,6.562458608495581,0.1421192129174025,17308.054171348453,54416.06471447912,0.0241737500000005,1.923056450788863,0.4628969351079362,2.6999974,0.8811590400633875,18.2445434261532
26,487.547020540375,0.0049652700545266,0.0233327848832664,648.850102518836,487.547020540375,0.130444170606085,8.686500527183187,0.8469249549495533,8001.0,6.589719097846446,0.1438192305756419,17959.328441051966,56470.46633647353,0.0220685000000009,1.9951909177470952,0.4620052978469103,2.6998773,0.8778791978697488,18.16183083185636
27,484.484538039056,0.0050694450037553,0.0240328466482841,645.021839758521,484.484538039056,0.1293455383064027,8.72792045456325,0.8469586396493286,8001.0,6.658933890201705,0.1441543901307758,18608.1785435708,58517.19571990403,0.0227707500000007,2.0670413257321343,0.4616472218802671,2.6999574,0.8726996468020776,17.789502814930177
28,483.0215596386409,0.0049884200561791,0.0232835163275361,644.1689847636139,483.0215596386409,0.1304216695235617,8.658211482751758,0.8469325871590947,8001.0,6.593035988537191,0.1429244361993794,19253.20038332932,60555.10672926848,0.0243752500000016,2.138494655722752,0.4619915710916532,2.6999574,0.8715457536980744,18.037681821771432
29,480.772780941945,0.0049999929033219,0.0230668045868579,642.0891597582701,480.772780941945,0.1270146126459552,8.686500527183187,0.8469363598097366,8001.0,6.597698871564299,0.1424418034723484,19897.36936809293,62588.629735194285,0.0228707500000013,2.209804968908429,0.4640226187743369,2.6999574,0.8687317985174975,17.996008341609603
30,478.323069550259,0.0050925930263474,0.0232157444147643,638.772923312897,478.323069550259,0.1290478549953699,8.72792045456325,0.8469658986665659,8001.0,6.6568370709975975,0.1425849515441447,20539.45852785121,64614.9433680241,0.0236730000000018,2.2808603700250387,0.4633654648496453,2.6999974,0.8642450072242404,17.708785651680056
31,476.2600461416149,0.0050231420900672,0.0227309514641143,637.819244160997,476.2600461416149,0.1292986593370837,8.686500527183187,0.8469438215411057,8001.0,6.599489446158295,0.1415288758277091,21178.231451164094,66633.65950201127,0.0250762500000001,2.3515773902181536,0.46306101013879,2.7000377,0.8629547013652368,17.976961993048782
32,473.2167896758541,0.0051157410489395,0.0232627336079864,632.203017973368,473.2167896758541,0.1314116497637642,8.74483383749958,0.8469731402049756,8001.0,6.687084023709973,0.1436682679477969,21816.0506953251,68646.57929963383,0.0242737500000012,2.4221327531849965,0.4630811933686538,2.7001004,0.8553560770889809,17.58195097975266
33,471.541657355086,0.0050694379024207,0.0224501058739683,631.744498202454,471.541657355086,0.1295833557205404,8.68999797141945,0.8469586213049964,8001.0,6.630924685184821,0.1415512418560655,22448.25371329846,70645.61446696465,0.027225500000001,2.4921466754749417,0.4640481212922222,2.7000604,0.8547357104324376,17.75004653898761
34,466.611146234463,0.0051388818537816,0.0226109232049306,629.520283406433,466.611146234463,0.1280915253432371,8.710806433699338,0.8469803145621287,8001.0,6.6936514345103335,0.1427518974301886,23079.99821150092,72642.05655392921,0.0233155000000007,2.5620443294756114,0.4644925825887283,2.7001407000000004,0.8517263992010129,17.52629327669016
35,466.4125083978929,0.0051736111054196,0.022411169019923,625.490816832431,466.4125083978929,0.1276989382176569,8.74483383749958,0.8469909060717091,8001.0,6.687543839061624,0.1405356336077337,23709.518494907352,74632.09756419229,0.0234155000000013,2.631561809335836,0.4642951075966718,2.7000203,0.846274624021976,17.46306062266898
36,465.153343772008,0.0050925859250128,0.0221070066857533,625.2583088284471,465.153343772008,0.131298545393864,8.703903573444629,0.8469659286720521,8001.0,6.637937329391862,0.1407251735520144,24335.009311739785,76612.70072244269,0.0268237500000001,2.7007903392659505,0.4645662795110364,2.7000203,0.8459600460643808,17.669567385894414
37,463.089249937505,0.0050925849936902,0.0220125710927417,623.5531647570599,463.089249937505,0.1279796287702792,8.734709620225807,0.8469658961843478,8001.0,6.633945595507371,0.1405404200847465,24960.26762056824,78590.06002007666,0.02391625,2.7699364022118966,0.4643965361449892,2.6998999,0.8436530255309314,17.693100440646475
38,460.222234161974,0.0051736120367422,0.0220132403756832,620.477448198876,460.222234161974,0.1296849319395932,8.73809225962049,0.8469907795806283,8001.0,6.702633849616878,0.1417826471428652,25583.820785325293,80561.41523362801,0.0249187500000003,2.8388748331926763,0.4635396361024712,2.6999803,0.8394916520881418,17.37027392801884
39,459.020348740587,0.0051157409325242,0.0218102400923602,619.5186640586239,459.020348740587,0.1300494936729897,8.72792045456325,0.8469731242158711,8001.0,6.652040822780585,0.1407370162027683,26204.29823352417,82525.64410889687,0.0279264999999995,2.907491116086021,0.4640234167057157,2.6998746,0.8381944392978421,17.628914731806425
